langage,nombre_de_mots,longueur_moyenne,longueur_maximale,longueur_minimale,diversite_binaire_0,diversite_binaire_1,entropie_binaire,distribution_des_longueurs 1,distribution_des_longueurs 2,distribution_des_longueurs 3,distribution_des_longueurs 4,distribution_des_longueurs 5,distribution_des_longueurs 6,distribution_des_longueurs 7,code
0 00010 000 1001000,4,4.0,7,1,0.8125,0.1875,0.6962122601251458,1,0,1,0,1,0,1,False
11 0100 0011001 1,4,3.5,7,1,0.5,0.5,1.0,1,1,0,1,0,0,1,False
0110011 0101011 0 01010,4,5.0,7,1,0.5,0.5,1.0,1,0,0,0,1,0,2,True
10 0 110 1,4,1.75,3,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,2,1,1,0,0,0,0,False
110 10000 011001 1 01,5,3.4,6,1,0.5294117647058824,0.47058823529411764,0.9975025463691153,1,1,1,0,1,1,0,False
1100 1,2,2.5,4,1,0.4,0.6,0.9709505944546686,1,0,0,1,0,0,0,True
010001 011 100 011000 000 1001,6,4.166666666666667,6,3,0.64,0.36,0.9426831892554922,0,0,3,1,0,2,0,False
1 01,2,1.5,2,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,0,0,0,0,0,True
0 1100 1,3,2.0,4,1,0.5,0.5,1.0,2,0,0,1,0,0,0,False
1011111 1 010,3,3.6666666666666665,7,1,0.2727272727272727,0.7272727272727273,0.8453509366224364,1,0,1,0,0,0,1,True
01000,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
1011 1101010 000 101,4,4.25,7,3,0.47058823529411764,0.5294117647058824,0.9975025463691153,0,0,2,1,0,0,1,True
0111000,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
00 1011110,2,4.5,7,2,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,1,0,0,0,0,1,True
10 100100 110111,3,4.666666666666667,6,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,0,2,0,True
0 101,2,2.0,3,1,0.5,0.5,1.0,1,0,1,0,0,0,0,True
101101 1000001 01,3,5.0,7,2,0.5333333333333333,0.4666666666666667,0.9967916319816366,0,1,0,0,0,1,1,True
11 1 011,3,2.0,3,1,0.16666666666666666,0.8333333333333334,0.6500224216483541,1,1,1,0,0,0,0,False
11001 00,2,3.5,5,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,1,0,0,1,0,0,True
10 1 01,3,1.6666666666666667,2,1,0.4,0.6,0.9709505944546686,1,2,0,0,0,0,0,False
0000010 1001011,2,7.0,7,7,0.6428571428571429,0.35714285714285715,0.9402859586706311,0,0,0,0,0,0,2,True
0 1001001 1 01,4,2.75,7,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,2,1,0,0,0,0,1,False
1101000 100 101,3,4.333333333333333,7,3,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,0,2,0,0,0,1,True
10101 1100 011 0111,4,4.0,5,3,0.375,0.625,0.954434002924965,0,0,1,2,1,0,0,True
0010 0110,2,4.0,4,4,0.625,0.375,0.954434002924965,0,0,0,2,0,0,0,True
111000 010111 111 00011 00 011,6,4.166666666666667,6,2,0.44,0.56,0.9895875212220556,0,1,2,0,1,2,0,False
101 001001,2,4.5,6,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,1,0,0,1,0,True
01001 11000,2,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,2,0,0,True
11001,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
10 110,2,2.5,3,2,0.4,0.6,0.9709505944546686,0,1,1,0,0,0,0,True
0 00 11,3,1.6666666666666667,2,1,0.6,0.4,0.9709505944546686,1,2,0,0,0,0,0,False
100101 110,2,4.5,6,3,0.4444444444444444,0.5555555555555556,0.9910760598382222,0,0,1,0,0,1,0,True
0111000,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
100100 101 11101 0001 10000 1101001,6,5.0,7,3,0.5333333333333333,0.4666666666666667,0.9967916319816366,0,0,1,1,2,1,1,True
101100 0100,2,5.0,6,4,0.6,0.4,0.9709505944546686,0,0,0,1,0,1,0,True
110 100011 0111010,3,5.333333333333333,7,3,0.4375,0.5625,0.9886994082884974,0,0,1,0,0,1,1,True
0 0001110,2,4.0,7,1,0.625,0.375,0.954434002924965,1,0,0,0,0,0,1,True
00 01,2,2.0,2,2,0.75,0.25,0.8112781244591328,0,2,0,0,0,0,0,True
00 0011 011 110011 010010,5,4.2,6,2,0.5238095238095238,0.47619047619047616,0.998363672593813,0,1,1,1,0,2,0,False
0100 01,2,3.0,4,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,0,0,0,True
1101000 0 0111,3,4.0,7,1,0.5,0.5,1.0,1,0,0,1,0,0,1,True
0 0110 00 1 01,5,2.0,4,1,0.6,0.4,0.9709505944546686,2,2,0,1,0,0,0,False
1100 110110,2,5.0,6,4,0.4,0.6,0.9709505944546686,0,0,0,1,0,1,0,True
0101 0011110 00 000 1111001,5,4.6,7,2,0.5217391304347826,0.4782608695652174,0.9986359641585718,0,1,1,1,0,0,2,False
10 011101 11,3,3.3333333333333335,6,2,0.3,0.7,0.8812908992306927,0,2,0,0,0,1,0,True
01101 0000,2,4.5,5,4,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,1,1,0,0,True
00 1110000 111101 0010111,4,5.5,7,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,1,0,0,0,1,2,True
110 01101 11011 10 0100,5,3.8,5,2,0.42105263157894735,0.5789473684210527,0.9819407868640977,0,1,1,1,2,0,0,False
11110 110110 0000,3,5.0,6,4,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,0,0,1,1,1,0,True
101 0101 11 1101 000,5,3.2,4,2,0.4375,0.5625,0.9886994082884974,0,1,2,2,0,0,0,True
11100 0000 00011 0011 1,5,3.8,5,1,0.5789473684210527,0.42105263157894735,0.9819407868640977,1,0,0,2,2,0,0,False
1001000 10011 011 11111,4,5.0,7,3,0.4,0.6,0.9709505944546686,0,0,1,0,2,0,1,True
100001 0010 11110 10001 000000 01,6,4.666666666666667,6,2,0.6428571428571429,0.35714285714285715,0.9402859586706311,0,1,0,1,2,2,0,True
10000 00100 111111 0100000,4,5.75,7,5,0.6086956521739131,0.391304347826087,0.9656361333706098,0,0,0,0,2,1,1,True
001100 0 1 1100111,4,3.75,7,1,0.4666666666666667,0.5333333333333333,0.9967916319816366,2,0,0,0,0,1,1,False
10111 0 1111 011 000,5,3.2,5,1,0.375,0.625,0.954434002924965,1,0,2,1,1,0,0,False
0010 000110 1 010,4,3.5,6,1,0.6428571428571429,0.35714285714285715,0.9402859586706311,1,0,1,1,0,1,0,True
00100 111110 011100,3,5.666666666666667,6,5,0.47058823529411764,0.5294117647058824,0.9975025463691153,0,0,0,0,1,2,0,True
0 000101 111 0111110 000100 0001101,6,5.0,7,1,0.5333333333333333,0.4666666666666667,0.9967916319816366,1,0,1,0,0,2,2,True
0 000 10000,3,3.0,5,1,0.8888888888888888,0.1111111111111111,0.5032583347756457,1,0,1,0,1,0,0,False
0000100,1,7.0,7,7,0.8571428571428571,0.14285714285714285,0.5916727785823275,0,0,0,0,0,0,1,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
0 0110110 111 001011,4,4.25,7,1,0.4117647058823529,0.5882352941176471,0.9774178175281716,1,0,1,0,0,1,1,True
001,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
11 11010 101010,3,4.333333333333333,6,2,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,1,0,0,1,1,0,True
00111,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
1010 10 0000 0110 00 1 010,7,2.857142857142857,4,1,0.65,0.35,0.934068055375491,1,2,1,3,0,0,0,False
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
1111101,1,7.0,7,7,0.14285714285714285,0.8571428571428571,0.5916727785823275,0,0,0,0,0,0,1,True
111100 1011100,2,6.5,7,6,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,0,0,0,0,1,1,True
10000 10100 0011 001001,4,5.0,6,4,0.65,0.35,0.934068055375491,0,0,0,1,2,1,0,True
01011 11 010 1 00101,5,3.2,5,1,0.4375,0.5625,0.9886994082884974,1,1,1,0,2,0,0,False
00011 110 1010101 001001,4,5.25,7,3,0.5238095238095238,0.47619047619047616,0.998363672593813,0,0,1,0,1,1,1,True
101101 111 1011010 000 010,5,4.4,7,3,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,0,3,0,0,1,1,True
1111 010001 10110 0110011,4,5.5,7,4,0.4090909090909091,0.5909090909090909,0.9760206482366149,0,0,0,1,1,1,1,True
111110 1011,2,5.0,6,4,0.2,0.8,0.7219280948873623,0,0,0,1,0,1,0,True
10001 111011 0101,3,5.0,6,4,0.4,0.6,0.9709505944546686,0,0,0,1,1,1,0,True
100 10011 1 01,4,2.75,5,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,1,1,1,0,1,0,0,False
00111 11111 011 1111011,4,5.0,7,3,0.2,0.8,0.7219280948873623,0,0,1,0,2,0,1,True
0010110 11101,2,6.0,7,5,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,0,0,0,1,0,1,True
100001 101 0110100 1001000 0 001101,6,5.0,7,1,0.6,0.4,0.9709505944546686,1,0,1,0,0,2,2,False
00 011 0010101,3,4.0,7,2,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,1,1,0,0,0,1,True
00110,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
01000 0101100,2,6.0,7,5,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,1,0,1,True
001000 0001 011 00001,4,4.5,6,3,0.7222222222222222,0.2777777777777778,0.8524051786494786,0,0,1,1,1,1,0,True
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
11 0001 100111,3,4.0,6,2,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,1,0,1,0,1,0,True
111 1,2,2.0,3,1,0.0,1.0,-0.0,1,0,1,0,0,0,0,False
001000 1000 0,3,3.6666666666666665,6,1,0.8181818181818182,0.18181818181818182,0.6840384356390417,1,0,0,1,0,1,0,False
1001111,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
10 101010,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,False
0 100101,2,3.5,6,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,0,0,0,1,0,True
0 000,2,2.0,3,1,1.0,0.0,-0.0,1,0,1,0,0,0,0,False
011 1011000,2,5.0,7,3,0.5,0.5,1.0,0,0,1,0,0,0,1,True
10111 0 0001101,3,4.333333333333333,7,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,0,0,0,1,0,1,True
00 001101 1,3,3.0,6,1,0.5555555555555556,0.4444444444444444,0.9910760598382222,1,1,0,0,0,1,0,True
0 11 0110011 0100000 010 01,6,3.6666666666666665,7,1,0.5909090909090909,0.4090909090909091,0.9760206482366149,1,2,1,0,0,0,2,False
1101101 0011 1,3,4.0,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,1,0,0,1,True
00000 001 1,3,3.0,5,1,0.7777777777777778,0.2222222222222222,0.7642045065086203,1,0,1,0,1,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
10 110000 1 010 1100111,5,3.8,7,1,0.47368421052631576,0.5263157894736842,0.9980008838722996,1,1,1,0,0,1,1,False
00 0101,2,3.0,4,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,1,0,0,0,True
11101 1000100,2,6.0,7,5,0.5,0.5,1.0,0,0,0,0,1,0,1,True
000010 10 0111100 10101 0110011,5,5.4,7,2,0.5185185185185185,0.48148148148148145,0.9990102708804813,0,1,0,0,1,1,2,True
11 1101 01,3,2.6666666666666665,4,2,0.25,0.75,0.8112781244591328,0,2,0,1,0,0,0,False
101111 00100 010,3,4.666666666666667,6,3,0.5,0.5,1.0,0,0,1,0,1,1,0,True
010101,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
11 01010 0110,3,3.6666666666666665,5,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,1,0,1,1,0,0,True
10 11010,2,3.5,5,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,0,True
0 0000101 1 1100000,4,4.0,7,1,0.6875,0.3125,0.8960382325345574,2,0,0,0,0,0,2,False
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
0 1111110,2,4.0,7,1,0.25,0.75,0.8112781244591328,1,0,0,0,0,0,1,True
10 100110 1101 111,4,3.75,6,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,1,1,0,1,0,True
10 1110000 010100,3,5.0,7,2,0.6,0.4,0.9709505944546686,0,1,0,0,0,1,1,True
10 0 111100 0110 1,5,2.8,6,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,2,1,0,1,0,1,0,False
000001 1011 110010 1 0010001,5,4.8,7,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,0,0,1,0,2,1,True
10111 010000,2,5.5,6,5,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,0,0,1,1,0,True
00 01101,2,3.5,5,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,1,0,0,1,0,0,True
11 1 100,3,2.0,3,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,1,1,0,0,0,0,False
00000 1110 1 0101110,4,4.25,7,1,0.5294117647058824,0.47058823529411764,0.9975025463691153,1,0,0,1,1,0,1,True
101 0001001 100,3,4.333333333333333,7,3,0.6153846153846154,0.38461538461538464,0.9612366047228759,0,0,2,0,0,0,1,True
110 1011 0010111 100011 10001,5,5.0,7,3,0.44,0.56,0.9895875212220556,0,0,1,1,1,1,1,True
0011010 100110,2,6.5,7,6,0.5384615384615384,0.46153846153846156,0.9957274520849255,0,0,0,0,0,1,1,True
10 1010 11,3,2.6666666666666665,4,2,0.375,0.625,0.954434002924965,0,2,0,1,0,0,0,False
100000 10 0 1100 0100011 000,6,3.8333333333333335,7,1,0.6956521739130435,0.30434782608695654,0.8865408928220899,1,1,1,1,0,1,1,False
011111 1010 00 0110001 1,5,4.0,7,1,0.45,0.55,0.9927744539878083,1,1,0,1,0,1,1,True
0001 0010 01 11000,4,3.75,5,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,2,1,0,0,True
01001 001 10 0 000101,5,3.4,6,1,0.6470588235294118,0.35294117647058826,0.9366673818775626,1,1,1,0,1,1,0,False
10 01010,2,3.5,5,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,1,0,0,1,0,0,True
11101 0 0001 01000 1 10100 0011000,7,4.0,7,1,0.6071428571428571,0.39285714285714285,0.9666186325481028,2,0,0,1,3,0,1,False
010110 110 11011,3,4.666666666666667,6,3,0.35714285714285715,0.6428571428571429,0.9402859586706311,0,0,1,0,1,1,0,True
10 000 101101 001100,4,4.25,6,2,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,1,1,0,0,2,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
0 1110111 111 0111 1001100,5,4.4,7,1,0.3181818181818182,0.6818181818181818,0.9023932827949788,1,0,1,1,0,0,2,False
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
0101000 1101101 00001,3,6.333333333333333,7,5,0.5789473684210527,0.42105263157894735,0.9819407868640977,0,0,0,0,1,0,2,True
11 00011 1100,3,3.6666666666666665,5,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,1,0,1,1,0,0,True
11011 0100100 0011 0100 000,5,4.6,7,3,0.6086956521739131,0.391304347826087,0.9656361333706098,0,0,1,2,1,0,1,True
1001000 101001 000000 11,4,5.25,7,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,0,0,2,1,True
0 000110 0000100 1011110,4,5.25,7,1,0.6190476190476191,0.38095238095238093,0.9587118829771318,1,0,0,0,0,1,2,True
110 111 0101 1 110100,5,3.4,6,1,0.35294117647058826,0.6470588235294118,0.9366673818775626,1,0,2,1,0,1,0,False
0 0101 11 00 1111110,5,3.2,7,1,0.375,0.625,0.954434002924965,1,2,0,1,0,0,1,False
01011 1111100 0110 11000,4,5.25,7,4,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,0,0,1,2,0,1,True
011 111,2,3.0,3,3,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,0,2,0,0,0,0,True
11 1110111 01,3,3.6666666666666665,7,2,0.18181818181818182,0.8181818181818182,0.6840384356390417,0,2,0,0,0,0,1,True
100 10 0010 1,4,2.5,4,1,0.6,0.4,0.9709505944546686,1,1,1,1,0,0,0,False
00 111 0001011,3,4.0,7,2,0.5,0.5,1.0,0,1,1,0,0,0,1,True
1 0110,2,2.5,4,1,0.4,0.6,0.9709505944546686,1,0,0,1,0,0,0,True
10 11101 100,3,3.3333333333333335,5,2,0.4,0.6,0.9709505944546686,0,1,1,0,1,0,0,True
101001 011110 00,3,4.666666666666667,6,2,0.5,0.5,1.0,0,1,0,0,0,2,0,True
001 0110,2,3.5,4,3,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,1,1,0,0,0,True
01,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
000111 10101 1001,3,5.0,6,4,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,0,0,1,1,1,0,True
00000 00 110 00101,4,3.75,5,2,0.7333333333333333,0.26666666666666666,0.8366407419411672,0,1,1,0,2,0,0,False
00 0101100 1,3,3.3333333333333335,7,1,0.6,0.4,0.9709505944546686,1,1,0,0,0,0,1,True
10000 1011010 100 11,4,4.25,7,2,0.5294117647058824,0.47058823529411764,0.9975025463691153,0,1,1,0,1,0,1,True
0001100 10 0111110 11 1,5,3.8,7,1,0.42105263157894735,0.5789473684210527,0.9819407868640977,1,2,0,0,0,0,2,False
0 010,2,2.0,3,1,0.75,0.25,0.8112781244591328,1,0,1,0,0,0,0,True
100001 0001001 11 1 011 10001,6,4.0,7,1,0.5416666666666666,0.4583333333333333,0.9949848281859701,1,1,1,0,1,1,1,False
000101 0111,2,5.0,6,4,0.5,0.5,1.0,0,0,0,1,0,1,0,True
111011 1000110 10010 000,4,5.25,7,3,0.5238095238095238,0.47619047619047616,0.998363672593813,0,0,1,0,1,1,1,True
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
110 1010 1111 1001101 1010101 001111 0011000,7,5.428571428571429,7,3,0.42105263157894735,0.5789473684210527,0.9819407868640977,0,0,1,2,0,1,3,True
0000 1111 0111 0011111 1,5,4.0,7,1,0.35,0.65,0.934068055375491,1,0,0,3,0,0,1,False
101101 000001 01010,3,5.666666666666667,6,5,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,0,0,0,1,2,0,True
1100 0101 11 00011 011 1001,6,3.6666666666666665,5,2,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,1,1,3,1,0,0,False
101001 1000110 010111 11 00 1 010,7,3.857142857142857,7,1,0.48148148148148145,0.5185185185185185,0.9990102708804813,1,2,1,0,0,2,1,False
10010 010,2,4.0,5,3,0.625,0.375,0.954434002924965,0,0,1,0,1,0,0,True
011110 0101,2,5.0,6,4,0.4,0.6,0.9709505944546686,0,0,0,1,0,1,0,True
0101101 11011 0 1011 00 1110010,6,4.333333333333333,7,1,0.4230769230769231,0.5769230769230769,0.9828586897127056,1,1,0,1,1,0,2,False
111110 1001 11011,3,5.0,6,4,0.26666666666666666,0.7333333333333333,0.8366407419411672,0,0,0,1,1,1,0,True
1 1111 0011001 011,4,3.75,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,1,1,0,0,1,False
0111010 1011011 110100,3,6.666666666666667,7,6,0.4,0.6,0.9709505944546686,0,0,0,0,0,1,2,True
01000 1,2,3.0,5,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,0,0,0,1,0,0,True
010,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
001 0000 1011 0 1101 1111000,6,3.8333333333333335,7,1,0.5217391304347826,0.4782608695652174,0.9986359641585718,1,0,1,3,0,0,1,False
0 1010,2,2.5,4,1,0.6,0.4,0.9709505944546686,1,0,0,1,0,0,0,True
1010 1100111,2,5.5,7,4,0.36363636363636365,0.6363636363636364,0.9456603046006401,0,0,0,1,0,0,1,True
11 100 11111 0101,4,3.5,5,2,0.2857142857142857,0.7142857142857143,0.863120568566631,0,1,1,1,1,0,0,False
110 0111011 0010010 00 000,5,4.4,7,2,0.5909090909090909,0.4090909090909091,0.9760206482366149,0,1,2,0,0,0,2,False
0010011 1000101 1100 1010101,4,6.25,7,4,0.52,0.48,0.9988455359952018,0,0,0,1,0,0,3,True
111111,1,6.0,6,6,0.0,1.0,-0.0,0,0,0,0,0,1,0,True
010101 0 1111100 111 1011100 100,6,4.5,7,1,0.4074074074074074,0.5925925925925926,0.9751190649408661,1,0,2,0,0,1,2,True
10111 11101,2,5.0,5,5,0.2,0.8,0.7219280948873623,0,0,0,0,2,0,0,True
1 00 1000001,3,3.3333333333333335,7,1,0.7,0.3,0.8812908992306927,1,1,0,0,0,0,1,True
000010 10 111010 0 00 1010011,6,4.0,7,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,2,0,0,0,2,1,False
101 0110111 011 0100000 010,5,4.6,7,3,0.5217391304347826,0.4782608695652174,0.9986359641585718,0,0,3,0,0,0,2,True
101001 1111 1011100 00 101100 1011111,6,5.333333333333333,7,2,0.375,0.625,0.954434002924965,0,1,0,1,0,2,2,True
10001,1,5.0,5,5,0.6,0.4,0.9709505944546686,0,0,0,0,1,0,0,True
111010 00011 0 0011010,4,4.75,7,1,0.5263157894736842,0.47368421052631576,0.9980008838722996,1,0,0,0,1,1,1,True
111011 100110 1101111 0111,4,5.75,7,4,0.2608695652173913,0.7391304347826086,0.828055725379504,0,0,0,1,0,2,1,True
0111101,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
0000 111000 10 0010 10100,5,4.2,6,2,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,1,0,2,1,1,0,True
1000 0100 101,3,3.6666666666666665,4,3,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,0,1,2,0,0,0,True
01111 000,2,4.0,5,3,0.5,0.5,1.0,0,0,1,0,1,0,0,True
010110 000 01001,3,4.666666666666667,6,3,0.6428571428571429,0.35714285714285715,0.9402859586706311,0,0,1,0,1,1,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
01000 101111,2,5.5,6,5,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,0,0,0,1,1,0,True
1111 000100,2,5.0,6,4,0.5,0.5,1.0,0,0,0,1,0,1,0,True
111000,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
11010,1,5.0,5,5,0.4,0.6,0.9709505944546686,0,0,0,0,1,0,0,True
101 0 111 011 10110 1 000,7,2.7142857142857144,5,1,0.42105263157894735,0.5789473684210527,0.9819407868640977,2,0,4,0,1,0,0,False
10 101000,2,4.0,6,2,0.625,0.375,0.954434002924965,0,1,0,0,0,1,0,True
11111 111 11 10011 10100,5,4.0,5,2,0.25,0.75,0.8112781244591328,0,1,1,0,3,0,0,False
1110100 1110001 1011 0001101,4,6.25,7,4,0.44,0.56,0.9895875212220556,0,0,0,1,0,0,3,True
0101 00 1 01100 001001,5,3.6,6,1,0.6111111111111112,0.3888888888888889,0.964078764808229,1,1,0,1,1,1,0,False
11 010111 0001100,3,5.0,7,2,0.4666666666666667,0.5333333333333333,0.9967916319816366,0,1,0,0,0,1,1,True
1101100 0 0010 011 010 01,6,3.3333333333333335,7,1,0.55,0.45,0.9927744539878083,1,1,2,1,0,0,1,False
111 0110111 011 001100,4,4.75,7,3,0.3684210526315789,0.631578947368421,0.9494520153879484,0,0,2,0,0,1,1,True
00000 00010,2,5.0,5,5,0.9,0.1,0.4689955935892812,0,0,0,0,2,0,0,True
0000 10 0101 111 00011 00 01,7,3.142857142857143,5,2,0.5909090909090909,0.4090909090909091,0.9760206482366149,0,3,1,2,1,0,0,False
000 0010 101000 0111,4,4.25,6,3,0.6470588235294118,0.35294117647058826,0.9366673818775626,0,0,1,2,0,1,0,True
100100 010101 001,3,5.0,6,3,0.6,0.4,0.9709505944546686,0,0,1,0,0,2,0,True
0100,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
110 10 00010 0 01000 00,6,3.0,5,1,0.7222222222222222,0.2777777777777778,0.8524051786494786,1,2,1,0,2,0,0,False
11 1 1010,3,2.3333333333333335,4,1,0.2857142857142857,0.7142857142857143,0.863120568566631,1,1,0,1,0,0,0,False
00011 011 010,3,3.6666666666666665,5,3,0.5454545454545454,0.45454545454545453,0.9940302114769565,0,0,2,0,1,0,0,True
10 0001010 1111101 1111100,4,5.75,7,2,0.391304347826087,0.6086956521739131,0.9656361333706098,0,1,0,0,0,0,3,True
0 00101,2,3.0,5,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,1,0,0,0,1,0,0,True
10,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
101,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
1101 1101010 01,3,4.333333333333333,7,2,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,1,0,1,0,0,1,True
00110 1001 1101010,3,5.333333333333333,7,4,0.5,0.5,1.0,0,0,0,1,1,0,1,True
10111 011101 10 11,4,3.75,6,2,0.26666666666666666,0.7333333333333333,0.8366407419411672,0,2,0,0,1,1,0,False
10 0110000 11 011001 0010,5,4.2,7,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,2,0,1,0,1,1,True
11010 1,2,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,0,0,1,0,0,True
110 10 101001 0111101 10100,5,4.6,7,2,0.43478260869565216,0.5652173913043478,0.9876925088958034,0,1,1,0,1,1,1,False
101000 010,2,4.5,6,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,1,0,True
010111,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
11100 0 00,3,2.6666666666666665,5,1,0.625,0.375,0.954434002924965,1,1,0,0,1,0,0,False
110 0111,2,3.5,4,3,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,1,1,0,0,0,True
11 00 0011,3,2.6666666666666665,4,2,0.5,0.5,1.0,0,2,0,1,0,0,0,False
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
11 1111000 0011100 0000,4,5.0,7,2,0.55,0.45,0.9927744539878083,0,1,0,1,0,0,2,True
0011001 01,2,4.5,7,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,0,0,0,0,1,True
1001000 1011010 00000 1011011,4,6.5,7,5,0.5769230769230769,0.4230769230769231,0.9828586897127056,0,0,0,0,1,0,3,True
11100 10 0 0110000 010,5,3.6,7,1,0.6111111111111112,0.3888888888888889,0.964078764808229,1,1,1,0,1,0,1,False
1010110 00 0000001 11,4,4.5,7,2,0.6111111111111112,0.3888888888888889,0.964078764808229,0,2,0,0,0,0,2,True
