langage,nombre_de_mots,longueur_moyenne,longueur_maximale,longueur_minimale,diversite_binaire_0,diversite_binaire_1,entropie_binaire,distribution_des_longueurs 1,distribution_des_longueurs 2,distribution_des_longueurs 3,distribution_des_longueurs 4,distribution_des_longueurs 5,distribution_des_longueurs 6,distribution_des_longueurs 7,code
011110,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
110011 1 10 10001 11100,5,3.8,6,1,0.42105263157894735,0.5789473684210527,0.9819407868640977,1,1,0,0,2,1,0,False
00010 1000 0,3,3.3333333333333335,5,1,0.8,0.2,0.7219280948873623,1,0,0,1,1,0,0,False
00001 1 1101 00101,4,3.75,5,1,0.5333333333333333,0.4666666666666667,0.9967916319816366,1,0,0,1,2,0,0,True
10000 00,2,3.5,5,2,0.8571428571428571,0.14285714285714285,0.5916727785823275,0,1,0,0,1,0,0,True
010 01011 011 001011,4,4.25,6,3,0.47058823529411764,0.5294117647058824,0.9975025463691153,0,0,2,0,1,1,0,True
010111 0001 01011 00110 1010010 1011001 00,7,5.142857142857143,7,2,0.5277777777777778,0.4722222222222222,0.997772472089982,0,1,0,1,2,1,2,True
0101011 00,2,4.5,7,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,0,0,0,0,1,True
011111,1,6.0,6,6,0.16666666666666666,0.8333333333333334,0.6500224216483541,0,0,0,0,0,1,0,True
1010,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
01 11011 0,3,2.6666666666666665,5,1,0.375,0.625,0.954434002924965,1,1,0,0,1,0,0,True
100111 1001 10100 11001 0,5,4.2,6,1,0.47619047619047616,0.5238095238095238,0.998363672593813,1,0,0,1,2,1,0,False
010101,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
111 1 100100 00,4,3.0,6,1,0.5,0.5,1.0,1,1,1,0,0,1,0,False
10 1 00 111100 010 11111,6,3.1666666666666665,6,1,0.3684210526315789,0.631578947368421,0.9494520153879484,1,2,1,0,1,1,0,False
0100 110,2,3.5,4,3,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,1,1,0,0,0,True
10 1 101 10100 0101100 01 1100,7,3.4285714285714284,7,1,0.5,0.5,1.0,1,2,1,1,1,0,1,False
1100111 111100 111 11100 0,5,4.4,7,1,0.3181818181818182,0.6818181818181818,0.9023932827949788,1,0,1,0,1,1,1,False
010 110 0010 1100010,4,4.25,7,3,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,0,2,1,0,0,1,False
1111 10 1 01110 0001100,5,3.8,7,1,0.42105263157894735,0.5789473684210527,0.9819407868640977,1,1,0,1,1,0,1,False
1100001 01000 110001,3,6.0,7,5,0.6111111111111112,0.3888888888888889,0.964078764808229,0,0,0,0,1,1,1,True
1 101 1110110 0,4,3.0,7,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,2,0,1,0,0,0,1,False
101 01001 111001 100 00,5,3.8,6,2,0.5263157894736842,0.47368421052631576,0.9980008838722996,0,1,2,0,1,1,0,True
11 1 111111 000 01000 01 0,7,2.857142857142857,6,1,0.45,0.55,0.9927744539878083,2,2,1,0,1,1,0,False
000101,1,6.0,6,6,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,0,0,0,1,0,True
1101 1001001 001110 0,4,4.5,7,1,0.5,0.5,1.0,1,0,0,1,0,1,1,True
11 01010 1111000 1011001 00,5,4.6,7,2,0.4782608695652174,0.5217391304347826,0.9986359641585718,0,2,0,0,1,0,2,True
011 0010100,2,5.0,7,3,0.6,0.4,0.9709505944546686,0,0,1,0,0,0,1,True
10 000 1110,3,3.0,4,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,1,1,0,0,0,True
1111 110,2,3.5,4,3,0.14285714285714285,0.8571428571428571,0.5916727785823275,0,0,1,1,0,0,0,True
111001 1010 010 010011 01,5,4.2,6,2,0.47619047619047616,0.5238095238095238,0.998363672593813,0,1,1,1,0,2,0,False
001110,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
100000 10 00,3,3.3333333333333335,6,2,0.8,0.2,0.7219280948873623,0,2,0,0,0,1,0,False
11 1 10001 0111 10110 000000 010,7,3.7142857142857144,6,1,0.5384615384615384,0.46153846153846156,0.9957274520849255,1,1,1,1,2,1,0,False
1 0010,2,2.5,4,1,0.6,0.4,0.9709505944546686,1,0,0,1,0,0,0,True
0111 000,2,3.5,4,3,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,1,1,0,0,0,True
010 101100 0101 00111,4,4.5,6,3,0.5,0.5,1.0,0,0,1,1,1,1,0,True
000000,1,6.0,6,6,1.0,0.0,-0.0,0,0,0,0,0,1,0,True
1111 0110101 01110 11101 110,5,4.8,7,3,0.2916666666666667,0.7083333333333334,0.8708644692353644,0,0,1,1,2,0,1,True
1 101100 1100000 01 11011 0010,6,4.166666666666667,7,1,0.52,0.48,0.9988455359952018,1,1,0,1,1,1,1,False
1010110 0,2,4.0,7,1,0.5,0.5,1.0,1,0,0,0,0,0,1,True
101 00 110000 0110 100 0,6,3.1666666666666665,6,1,0.631578947368421,0.3684210526315789,0.9494520153879484,1,1,2,1,0,1,0,False
010 11 0101100 01,4,3.5,7,2,0.5,0.5,1.0,0,2,1,0,0,0,1,True
1011 11101,2,4.5,5,4,0.2222222222222222,0.7777777777777778,0.7642045065086203,0,0,0,1,1,0,0,True
0000011 0000 11111,3,5.333333333333333,7,4,0.5625,0.4375,0.9886994082884974,0,0,0,1,1,0,1,True
1101 00011 0010010 00 01110 0,6,4.0,7,1,0.5833333333333334,0.4166666666666667,0.9798687566511528,1,1,0,1,2,0,1,False
111 11,2,2.5,3,2,0.0,1.0,-0.0,0,1,1,0,0,0,0,False
1111 1 1001000 1001 100010 00,6,4.0,7,1,0.5416666666666666,0.4583333333333333,0.9949848281859701,1,1,0,2,0,1,1,False
10 100011 010000 111100 010001 0,6,4.5,6,1,0.5925925925925926,0.4074074074074074,0.9751190649408661,1,1,0,0,0,4,0,False
0100 1011101,2,5.5,7,4,0.45454545454545453,0.5454545454545454,0.9940302114769565,0,0,0,1,0,0,1,True
0100100 11110 0111 11101 000111,5,5.4,7,4,0.4074074074074074,0.5925925925925926,0.9751190649408661,0,0,0,1,2,1,1,True
1 101111 0100 0001010 01,5,4.0,7,1,0.5,0.5,1.0,1,1,0,1,0,1,1,False
0110 1 1010 01000,4,3.5,5,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,0,2,1,0,0,True
0100 10101,2,4.5,5,4,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,0,1,1,0,0,True
11010 0011100 10101 100001 101011 0,6,5.0,7,1,0.5,0.5,1.0,1,0,0,0,2,2,1,True
0111 00100 1 110,4,3.25,5,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,0,1,1,1,0,0,False
0011011 011 11111,3,5.0,7,3,0.26666666666666666,0.7333333333333333,0.8366407419411672,0,0,1,0,1,0,1,True
1000 0,2,2.5,4,1,0.8,0.2,0.7219280948873623,1,0,0,1,0,0,0,True
001 1000110 1001000 1000 1011001,5,5.6,7,3,0.6071428571428571,0.39285714285714285,0.9666186325481028,0,0,1,1,0,0,3,True
10011 0100 1010 0000 00,5,3.8,5,2,0.6842105263157895,0.3157894736842105,0.8997437586982626,0,1,0,3,1,0,0,False
1001 1 01011 1111,4,3.5,5,1,0.2857142857142857,0.7142857142857143,0.863120568566631,1,0,0,2,1,0,0,False
1 00101 1000010 1011110 000 010 0011001,7,4.714285714285714,7,1,0.5757575757575758,0.42424242424242425,0.9833761901392235,1,0,2,0,1,0,3,False
100,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
11 1010000 0110011 0,4,4.25,7,1,0.5294117647058824,0.47058823529411764,0.9975025463691153,1,1,0,0,0,0,2,False
1001 0100011 111011,3,5.666666666666667,7,4,0.4117647058823529,0.5882352941176471,0.9774178175281716,0,0,0,1,0,1,1,True
1001 000,2,3.5,4,3,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,1,1,0,0,0,True
00010 01110 111 010001 1010 010 0000,7,4.285714285714286,6,3,0.6,0.4,0.9709505944546686,0,0,2,2,2,1,0,True
011,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
11 11110 0000111 111 10111,5,4.4,7,2,0.2727272727272727,0.7272727272727273,0.8453509366224364,0,1,1,0,2,0,1,False
001 100110,2,4.5,6,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,1,0,0,1,0,True
001001 000 0010,3,4.333333333333333,6,3,0.7692307692307693,0.23076923076923078,0.7793498372920851,0,0,1,1,0,1,0,True
1 110010,2,3.5,6,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,0,0,0,0,1,0,True
010 0000 00,3,3.0,4,2,0.8888888888888888,0.1111111111111111,0.5032583347756457,0,1,1,1,0,0,0,False
0110010,1,7.0,7,7,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,0,0,0,0,0,1,True
1011 110 0,3,2.6666666666666665,4,1,0.375,0.625,0.954434002924965,1,0,1,1,0,0,0,True
010 00101,2,4.0,5,3,0.625,0.375,0.954434002924965,0,0,1,0,1,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
0100,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
0100111 00,2,4.5,7,2,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,1,0,0,0,0,1,True
001 11,2,2.5,3,2,0.4,0.6,0.9709505944546686,0,1,1,0,0,0,0,True
0001101 111010 0000,3,5.666666666666667,7,4,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,0,0,1,0,1,1,True
000100 1 011 0010 00,5,3.2,6,1,0.6875,0.3125,0.8960382325345574,1,1,1,1,0,1,0,False
110,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
101011,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
1 10010 01100 1100,4,3.75,5,1,0.5333333333333333,0.4666666666666667,0.9967916319816366,1,0,0,1,2,0,0,False
001011 1011001 011011 11001 0,5,5.0,7,1,0.44,0.56,0.9895875212220556,1,0,0,0,1,2,1,False
111010 00,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,True
00110 11 11000,3,4.0,5,2,0.5,0.5,1.0,0,1,0,0,2,0,0,True
1101 10 0011101 000100 111001 010010 0,7,4.571428571428571,7,1,0.53125,0.46875,0.9971803988942642,1,1,0,1,0,3,1,False
01 11 1 11000,4,2.5,5,1,0.4,0.6,0.9709505944546686,1,2,0,0,1,0,0,False
11 01110 10000 1010 1100,5,4.0,5,2,0.5,0.5,1.0,0,1,0,2,2,0,0,True
101000 00,2,4.0,6,2,0.75,0.25,0.8112781244591328,0,1,0,0,0,1,0,True
111001 1100,2,5.0,6,4,0.4,0.6,0.9709505944546686,0,0,0,1,0,1,0,True
10011 1010101,2,6.0,7,5,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,0,0,0,1,0,1,True
1 0,2,1.0,1,1,0.5,0.5,1.0,2,0,0,0,0,0,0,True
1 100000 111011 0011 1101101,5,4.8,7,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,1,0,0,1,0,2,1,True
1010111 100111,2,6.5,7,6,0.3076923076923077,0.6923076923076923,0.8904916402194913,0,0,0,0,0,1,1,True
11 00010 1110110 1001 01101 010,6,4.333333333333333,7,2,0.46153846153846156,0.5384615384615384,0.9957274520849255,0,1,1,1,2,0,1,True
11010 11 0001010,3,4.666666666666667,7,2,0.5,0.5,1.0,0,1,0,0,1,0,1,True
0001011 1100010 011100 10100 110,5,5.6,7,3,0.5357142857142857,0.4642857142857143,0.996316519558962,0,0,1,0,1,1,2,True
0000 011 11000 11100,4,4.25,5,3,0.5882352941176471,0.4117647058823529,0.9774178175281716,0,0,1,1,2,0,0,True
1101 110011 0000,3,4.666666666666667,6,4,0.5,0.5,1.0,0,0,0,2,0,1,0,True
001100 011 111101 101011 00,5,4.6,6,2,0.43478260869565216,0.5652173913043478,0.9876925088958034,0,1,1,0,0,3,0,True
000000,1,6.0,6,6,1.0,0.0,-0.0,0,0,0,0,0,1,0,True
001 00010 011 0011010 10111 0,6,4.0,7,1,0.5416666666666666,0.4583333333333333,0.9949848281859701,1,0,2,0,2,0,1,False
1111 10110 11011,3,4.666666666666667,5,4,0.21428571428571427,0.7857142857142857,0.74959525725948,0,0,0,1,2,0,0,True
1 1001010 000 011,4,3.5,7,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,2,0,0,0,1,True
11 1 01010,3,2.6666666666666665,5,1,0.375,0.625,0.954434002924965,1,1,0,0,1,0,0,False
0011100 10001,2,6.0,7,5,0.5833333333333334,0.4166666666666667,0.9798687566511528,0,0,0,0,1,0,1,True
01,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
001000,1,6.0,6,6,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,0,0,0,0,1,0,True
010101 001,2,4.5,6,3,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,1,0,0,1,0,True
0000 0,2,2.5,4,1,1.0,0.0,-0.0,1,0,0,1,0,0,0,False
1 00010 000 0000010 10100,5,4.2,7,1,0.7619047619047619,0.23809523809523808,0.7918583525674836,1,0,1,0,2,0,1,False
1011 1,2,2.5,4,1,0.2,0.8,0.7219280948873623,1,0,0,1,0,0,0,True
101101 110 011,3,4.0,6,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,2,0,0,1,0,True
110001 100011 00,3,4.666666666666667,6,2,0.5714285714285714,0.42857142857142855,0.9852281360342515,0,1,0,0,0,2,0,True
11011,1,5.0,5,5,0.2,0.8,0.7219280948873623,0,0,0,0,1,0,0,True
1101 01110 000 01011 0010 0,6,3.6666666666666665,5,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,0,1,2,2,0,0,False
10 1 11110 01011 00,5,3.0,5,1,0.4,0.6,0.9709505944546686,1,2,0,0,2,0,0,False
001 0 0000101 0010011 1010011,5,5.0,7,1,0.6,0.4,0.9709505944546686,1,0,1,0,0,0,3,True
11 0001 000 11001 00,5,3.2,5,2,0.625,0.375,0.954434002924965,0,2,1,1,1,0,0,False
0100,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
00001 100000 111010 1010,4,5.25,6,4,0.6190476190476191,0.38095238095238093,0.9587118829771318,0,0,0,1,1,2,0,True
11000 0000,2,4.5,5,4,0.7777777777777778,0.2222222222222222,0.7642045065086203,0,0,0,1,1,0,0,True
1 0111010,2,4.0,7,1,0.375,0.625,0.954434002924965,1,0,0,0,0,0,1,True
010010 10100,2,5.5,6,5,0.6363636363636364,0.36363636363636365,0.9456603046006401,0,0,0,0,1,1,0,True
00,1,2.0,2,2,1.0,0.0,-0.0,0,1,0,0,0,0,0,True
111,1,3.0,3,3,0.0,1.0,-0.0,0,0,1,0,0,0,0,True
010 10,2,2.5,3,2,0.6,0.4,0.9709505944546686,0,1,1,0,0,0,0,True
1111100,1,7.0,7,7,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,0,0,0,0,1,True
1 00000 0110011,3,4.333333333333333,7,1,0.6153846153846154,0.38461538461538464,0.9612366047228759,1,0,0,0,1,0,1,True
1 01110 1011010 011011 0,5,4.0,7,1,0.4,0.6,0.9709505944546686,2,0,0,0,1,1,1,False
00111 10101 111 0100 01100 0,6,3.8333333333333335,5,1,0.4782608695652174,0.5217391304347826,0.9986359641585718,1,0,1,1,3,0,0,False
10 01101 001000 000111,4,4.75,6,2,0.5789473684210527,0.42105263157894735,0.9819407868640977,0,1,0,0,1,2,0,True
0111100 11000,2,6.0,7,5,0.5,0.5,1.0,0,0,0,0,1,0,1,True
01 1 101 0,4,1.75,3,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,2,1,1,0,0,0,0,False
11,1,2.0,2,2,0.0,1.0,-0.0,0,1,0,0,0,0,0,True
1101 1011 00,3,3.3333333333333335,4,2,0.4,0.6,0.9709505944546686,0,1,0,2,0,0,0,True
1111100 0101000 011 0,4,4.5,7,1,0.5,0.5,1.0,1,0,1,0,0,0,2,True
010 0,2,2.0,3,1,0.75,0.25,0.8112781244591328,1,0,1,0,0,0,0,True
1101 000110 1011 0100 100 01,6,3.8333333333333335,6,2,0.5217391304347826,0.4782608695652174,0.9986359641585718,0,1,1,3,0,1,0,False
1100111 101,2,5.0,7,3,0.3,0.7,0.8812908992306927,0,0,1,0,0,0,1,True
111 1011 110010,3,4.333333333333333,6,3,0.3076923076923077,0.6923076923076923,0.8904916402194913,0,0,1,1,0,1,0,True
11 1 1001 0100 010001 0011010 0,7,3.5714285714285716,7,1,0.56,0.44,0.9895875212220556,2,1,0,2,0,1,1,False
10000 0,2,3.0,5,1,0.8333333333333334,0.16666666666666666,0.6500224216483541,1,0,0,0,1,0,0,True
11 0101,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
000,1,3.0,3,3,1.0,0.0,-0.0,0,0,1,0,0,0,0,True
0110,1,4.0,4,4,0.5,0.5,1.0,0,0,0,1,0,0,0,True
0111 0110 01101 0011111 110,5,4.6,7,3,0.34782608695652173,0.6521739130434783,0.9321115676166747,0,0,1,2,1,0,1,True
001 1 000 1110,4,2.75,4,1,0.5454545454545454,0.45454545454545453,0.9940302114769565,1,0,2,1,0,0,0,False
0111 101,2,3.5,4,3,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,1,1,0,0,0,True
011001,1,6.0,6,6,0.5,0.5,1.0,0,0,0,0,0,1,0,True
0010,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
1 0111 1000010 1010100 0100 11011,6,4.666666666666667,7,1,0.5,0.5,1.0,1,0,0,2,1,0,2,False
1000 00,2,3.0,4,2,0.8333333333333334,0.16666666666666666,0.6500224216483541,0,1,0,1,0,0,0,True
0101 1001010 001010 0,4,4.5,7,1,0.6111111111111112,0.3888888888888889,0.964078764808229,1,0,0,1,0,1,1,False
10011 1 11000,3,3.6666666666666665,5,1,0.45454545454545453,0.5454545454545454,0.9940302114769565,1,0,0,0,2,0,0,True
0110 01101 0,3,3.3333333333333335,5,1,0.5,0.5,1.0,1,0,0,1,1,0,0,True
010 1,2,2.0,3,1,0.5,0.5,1.0,1,0,1,0,0,0,0,True
101 100111,2,4.5,6,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,1,0,True
100110 101001 00111 01 011011 0,6,4.333333333333333,6,1,0.46153846153846156,0.5384615384615384,0.9957274520849255,1,1,0,0,1,3,0,False
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1011 011,2,3.5,4,3,0.2857142857142857,0.7142857142857143,0.863120568566631,0,0,1,1,0,0,0,True
11 1 0011011 0110 0011 110,6,3.5,7,1,0.38095238095238093,0.6190476190476191,0.9587118829771318,1,1,1,2,0,0,1,False
11101 01001 00,3,4.0,5,2,0.5,0.5,1.0,0,1,0,0,2,0,0,True
101,1,3.0,3,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,0,0,0,True
1000010 1100010,2,7.0,7,7,0.6428571428571429,0.35714285714285715,0.9402859586706311,0,0,0,0,0,0,2,True
111 10 01101 001,4,3.25,5,2,0.38461538461538464,0.6153846153846154,0.9612366047228759,0,1,2,0,1,0,0,True
001 0101111 0011 100100,4,5.0,7,3,0.5,0.5,1.0,0,0,1,1,0,1,1,True
01,1,2.0,2,2,0.5,0.5,1.0,0,1,0,0,0,0,0,True
10000,1,5.0,5,5,0.8,0.2,0.7219280948873623,0,0,0,0,1,0,0,True
1 0 10000 000 101111 010 1100110,7,3.7142857142857144,7,1,0.5384615384615384,0.46153846153846156,0.9957274520849255,2,0,2,0,1,1,1,False
0100 0011101 000 1100,4,4.5,7,3,0.6111111111111112,0.3888888888888889,0.964078764808229,0,0,1,2,0,0,1,True
010 11111 0,3,3.0,5,1,0.3333333333333333,0.6666666666666666,0.9182958340544896,1,0,1,0,1,0,0,True
001,1,3.0,3,3,0.6666666666666666,0.3333333333333333,0.9182958340544896,0,0,1,0,0,0,0,True
1001 011001 1010001,3,5.666666666666667,7,4,0.5294117647058824,0.47058823529411764,0.9975025463691153,0,0,0,1,0,1,1,True
1001 1000 000 0000,4,3.75,4,3,0.8,0.2,0.7219280948873623,0,0,1,3,0,0,0,False
00 0 11100 110111,4,3.5,6,1,0.42857142857142855,0.5714285714285714,0.9852281360342515,1,1,0,0,1,1,0,False
1000101 1000100 10000 1110,4,5.75,7,4,0.6086956521739131,0.391304347826087,0.9656361333706098,0,0,0,1,1,0,2,True
011100 0011001 0,3,4.666666666666667,7,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,0,0,0,1,1,True
11 00111 011 1001 010101 0100000,6,4.5,7,2,0.5185185185185185,0.48148148148148145,0.9990102708804813,0,1,1,1,1,1,1,True
11101,1,5.0,5,5,0.2,0.8,0.7219280948873623,0,0,0,0,1,0,0,True
1111010 1111 000110 000 01011,5,5.0,7,3,0.44,0.56,0.9895875212220556,0,0,1,1,1,1,1,True
1 0001 01000 1011001 0,5,3.6,7,1,0.6111111111111112,0.3888888888888889,0.964078764808229,2,0,0,1,1,0,1,False
1011111 0101100 100,3,5.666666666666667,7,3,0.4117647058823529,0.5882352941176471,0.9774178175281716,0,0,1,0,0,0,2,True
111100,1,6.0,6,6,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,0,0,0,1,0,True
11010 10 110111,3,4.333333333333333,6,2,0.3076923076923077,0.6923076923076923,0.8904916402194913,0,1,0,0,1,1,0,True
01 00,2,2.0,2,2,0.75,0.25,0.8112781244591328,0,2,0,0,0,0,0,True
10 1 1010001 1001 01011,5,3.8,7,1,0.47368421052631576,0.5263157894736842,0.9980008838722996,1,1,0,1,1,0,1,False
11110 10 0,3,2.6666666666666665,5,1,0.375,0.625,0.954434002924965,1,1,0,0,1,0,0,True
1001101 00111,2,6.0,7,5,0.4166666666666667,0.5833333333333334,0.9798687566511528,0,0,0,0,1,0,1,True
1000001 00010 100001,3,6.0,7,5,0.7222222222222222,0.2777777777777778,0.8524051786494786,0,0,0,0,1,1,1,True
10 1 0100 0101110 01,5,3.2,7,1,0.5,0.5,1.0,1,2,0,1,0,0,1,False
001111 1111111 000 0,4,4.25,7,1,0.35294117647058826,0.6470588235294118,0.9366673818775626,1,0,1,0,0,1,1,False
1111,1,4.0,4,4,0.0,1.0,-0.0,0,0,0,1,0,0,0,True
1000,1,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,1,0,0,0,True
0000100 1010,2,5.5,7,4,0.7272727272727273,0.2727272727272727,0.8453509366224364,0,0,0,1,0,0,1,True
000000 1011010 01 01100 1100 0,6,4.166666666666667,7,1,0.64,0.36,0.9426831892554922,1,1,0,1,1,1,1,False
010110 111010 110 0,4,4.0,6,1,0.4375,0.5625,0.9886994082884974,1,0,1,0,0,2,0,True
0100011 000 100,3,4.333333333333333,7,3,0.6923076923076923,0.3076923076923077,0.8904916402194913,0,0,2,0,0,0,1,True
1101111 011000 01101 0000,4,5.5,7,4,0.5,0.5,1.0,0,0,0,1,1,1,1,True
11 00100 11000 1110 111 110001,6,4.166666666666667,6,2,0.44,0.56,0.9895875212220556,0,1,1,1,2,1,0,False
001 10 111101 0,4,3.0,6,1,0.4166666666666667,0.5833333333333334,0.9798687566511528,1,1,1,0,0,1,0,False
000,1,3.0,3,3,1.0,0.0,-0.0,0,0,1,0,0,0,0,True
01 1110,2,3.0,4,2,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,1,0,1,0,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
11 1 0 00011 0100101 11011 011110,7,3.857142857142857,7,1,0.4074074074074074,0.5925925925925926,0.9751190649408661,2,1,0,0,2,1,1,False
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
1101000 0100000,2,7.0,7,7,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,0,0,0,0,2,True
1 101001 0110 1010 01,5,3.4,6,1,0.47058823529411764,0.5294117647058824,0.9975025463691153,1,1,0,2,0,1,0,False
1101 1000010 101 01001,4,4.75,7,3,0.5263157894736842,0.47368421052631576,0.9980008838722996,0,0,1,1,1,0,1,True
1000100,1,7.0,7,7,0.7142857142857143,0.2857142857142857,0.863120568566631,0,0,0,0,0,0,1,True
0111111 110 10001,3,5.0,7,3,0.3333333333333333,0.6666666666666666,0.9182958340544896,0,0,1,0,1,0,1,True
0001 1000,2,4.0,4,4,0.75,0.25,0.8112781244591328,0,0,0,2,0,0,0,True
1 00100 100101 111 0011111 0,6,3.8333333333333335,7,1,0.43478260869565216,0.5652173913043478,0.9876925088958034,2,0,1,0,1,1,1,False
001101 0,2,3.5,6,1,0.5714285714285714,0.42857142857142855,0.9852281360342515,1,0,0,0,0,1,0,True
00110 10 1011011,3,4.666666666666667,7,2,0.42857142857142855,0.5714285714285714,0.9852281360342515,0,1,0,0,1,0,1,True
01100 0111 01 01001,4,4.0,5,2,0.5,0.5,1.0,0,1,0,1,2,0,0,True
1,1,1.0,1,1,0.0,1.0,-0.0,1,0,0,0,0,0,0,True
011000 1 000 1001100 0,5,3.6,7,1,0.6666666666666666,0.3333333333333333,0.9182958340544896,2,0,1,0,0,1,1,False
011 00,2,2.5,3,2,0.6,0.4,0.9709505944546686,0,1,1,0,0,0,0,True
0111,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
11 0110000 00010 10100 010 01 001101,7,4.285714285714286,7,2,0.6,0.4,0.9709505944546686,0,2,1,0,2,1,1,False
1001 0110 00001 1001100,4,5.0,7,4,0.6,0.4,0.9709505944546686,0,0,0,2,1,0,1,True
10 1 000110 101001 00000 101110 00,7,4.0,6,1,0.6071428571428571,0.39285714285714285,0.9666186325481028,1,2,0,0,1,3,0,False
0,1,1.0,1,1,1.0,0.0,-0.0,1,0,0,0,0,0,0,True
10 000 111 010 10010 1111001,6,3.8333333333333335,7,2,0.4782608695652174,0.5217391304347826,0.9986359641585718,0,1,3,0,1,0,1,False
010 00110 101011,3,4.666666666666667,6,3,0.5,0.5,1.0,0,0,1,0,1,1,0,True
10 1000011 1 100 0000 00,6,3.1666666666666665,7,1,0.6842105263157895,0.3157894736842105,0.8997437586982626,1,2,1,1,0,0,1,False
11101 001110 011 100,4,4.25,6,3,0.4117647058823529,0.5882352941176471,0.9774178175281716,0,0,2,0,1,1,0,True
00111 0010,2,4.5,5,4,0.5555555555555556,0.4444444444444444,0.9910760598382222,0,0,0,1,1,0,0,True
1 100,2,2.0,3,1,0.5,0.5,1.0,1,0,1,0,0,0,0,True
011100 0011 10111 1011101 0,5,4.6,7,1,0.391304347826087,0.6086956521739131,0.9656361333706098,1,0,0,1,1,1,1,False
1011,1,4.0,4,4,0.25,0.75,0.8112781244591328,0,0,0,1,0,0,0,True
001111 10 1 0000,4,3.25,6,1,0.5384615384615384,0.46153846153846156,0.9957274520849255,1,1,0,1,0,1,0,True
010 11 1 00,4,2.0,3,1,0.5,0.5,1.0,1,2,1,0,0,0,0,False
01 100110,2,4.0,6,2,0.5,0.5,1.0,0,1,0,0,0,1,0,True
